Survey Response ID,Answer ID,Question Type,Question Text,Answer Value,Input Type
7064784,109439597,hate,What do you dislike about G2 Marketing Solutions?,"The pricing is a bit steep, especially for the intent data. While the data is excellent, there isn't the full functionality in the platform or integrations to make it easy to make the most of it.",comment
7064784,109439669,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"G2 helps us gather social proof from actual customers when case studies are hard to get. The Intent data also helps with our sales prospecting, making sure we're targeting companies that are actually looking to buy.",comment
7064784,109439683,categories,For which purposes do you use G2 Marketing Solutions?,"['Online Reputation Management', 'Technology Review Platforms', 'Buyer Intent Data Providers']",categories
7064784,109439699,employment_position,At which organization did you most recently use G2 Marketing Solutions?,Varnish Software,employment_position
7064784,109439726,company_size,What was your organization size when working with G2 Marketing Solutions?,51-200 employees,dropdown
7064784,109439736,industry,What is your industry when using this product?,Computer Software,dropdown
7064784,109439738,current_user,Are you a current user of G2 Marketing Solutions?,Yes,dropdown
7064817,109438659,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,10.0,slider_nps
7064817,109438674,title,Title for your review:,Fantastic Customer Success Support ✨,text_field
7064817,109438848,love,What do you like best about G2 Marketing Solutions?,"Since purchasing the paid membership to G2 and pushing the launch campaign live, the success was staggering and beyond our expectations. The best part is the Customer Success because you are in partnership with an expert and they are always on hand to support/recommend. Every question I've had answered and they share recaps, updates - the communication is second to none. They are also a great bunch of people.",comment
7064817,109439055,hate,What do you dislike about G2 Marketing Solutions?,"I find the G2 backend a little overwhelming and difficult to navigate; it would be good if this could be simplified. I also initially found our discovery call a little underwhelming as the Salesperson wasn't overly engaging, but I think this was a one-off. Planning the campaign(s) and exploring the tool takes time, so you will need to set aside sufficient time.",comment
7064817,109439141,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"G2 has delighted us in bringing our user stories to life ✨ The insights have been super valuable for all our teams, especially Product for validating our roadmap.",comment
7064817,109439152,categories,For which purposes do you use G2 Marketing Solutions?,"['Online Reputation Management', 'Technology Review Platforms']",categories
7064817,109439169,company,At which organization did you most recently use G2 Marketing Solutions?,Learnerbly,text_field
7064817,109439217,company_size,What was your organization size when working with G2 Marketing Solutions?,51-200 employees,dropdown
7064817,109439224,industry,What is your industry when using this product?,E-Learning,dropdown
7064817,109439226,current_user,Are you a current user of G2 Marketing Solutions?,Yes,dropdown
7066989,109484685,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,10.0,slider_nps
7066989,109484776,title,Title for your review:,I definitely recommend G2,text_field
7066989,109485005,love,What do you like best about G2 Marketing Solutions?,"- It's a very intuitive and easy-to-use tool. 
- The team Edan and Matthieu are always very reactive and helpful. 
- The signals we get from G2 are very insightful.",comment
7066989,109485136,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,G2 Marketing Solutions is giving our company more visibility and insightful information for our sales team.,comment
7066989,109485144,categories,For which purposes do you use G2 Marketing Solutions?,"['Online Reputation Management', 'Buyer Intent Data Providers']",categories
7066989,109485169,company,At which organization did you most recently use G2 Marketing Solutions?,Sociabble,text_field
7066989,109485172,company_size,What was your organization size when working with G2 Marketing Solutions?,51-200 employees,dropdown
7066989,109485265,industry,What is your industry when using this product?,Computer Software,dropdown
7066989,109485266,current_user,Are you a current user of G2 Marketing Solutions?,Yes,dropdown
7066989,109485300,product_role,What is your primary role when using G2 Marketing Solutions?,Administrator,dropdown
7067047,109485682,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,10.0,slider_nps
